film_id,title,category,rating,length,rental_duration,rental_rate,replacement_cost,stars
199,"Cupboard Sinners",Documentary,R,56,4,2.99,29.99,"Tim Hackman"
199,"Cupboard Sinners",Documentary,R,56,4,2.99,29.99,"Christian Akroyd"
199,"Cupboard Sinners",Documentary,R,56,4,2.99,29.99,"Spencer Peck"
199,"Cupboard Sinners",Documentary,R,56,4,2.99,29.99,"Matthew Leigh"
199,"Cupboard Sinners",Documentary,R,56,4,2.99,29.99,"Frances Tomei"
199,"Cupboard Sinners",Documentary,R,56,4,2.99,29.99,"Jada Ryder"
200,"Curtain Videotape",Games,PG-13,133,7,0.99,27.99,"Joe Swank"
200,"Curtain Videotape",Games,PG-13,133,7,0.99,27.99,"Walter Torn"
200,"Curtain Videotape",Games,PG-13,133,7,0.99,27.99,"Ewan Gooding"
201,"Cyclone Family",Foreign,PG,176,7,2.99,18.99,"Helen Voight"
201,"Cyclone Family",Foreign,PG,176,7,2.99,18.99,"Rip Crawford"
201,"Cyclone Family",Foreign,PG,176,7,2.99,18.99,"Judy Dean"
202,"Daddy Pittsburgh",Comedy,G,161,5,4.99,26.99,"Johnny Lollobrigida"
202,"Daddy Pittsburgh",Comedy,G,161,5,4.99,26.99,"Kenneth Paltrow"
202,"Daddy Pittsburgh",Comedy,G,161,5,4.99,26.99,"Michelle Mcconaughey"
202,"Daddy Pittsburgh",Comedy,G,161,5,4.99,26.99,"Kevin Garland"
202,"Daddy Pittsburgh",Comedy,G,161,5,4.99,26.99,"Daryl Crawford"
203,"Daisy Menagerie",Sci-Fi,G,84,5,4.99,9.99,"Johnny Lollobrigida"
203,"Daisy Menagerie",Sci-Fi,G,84,5,4.99,9.99,"Uma Wood"
203,"Daisy Menagerie",Sci-Fi,G,84,5,4.99,9.99,"Goldie Brody"
203,"Daisy Menagerie",Sci-Fi,G,84,5,4.99,9.99,"Jodie Degeneres"
203,"Daisy Menagerie",Sci-Fi,G,84,5,4.99,9.99,"Carmen Hunt"
203,"Daisy Menagerie",Sci-Fi,G,84,5,4.99,9.99,"Milla Keitel"
203,"Daisy Menagerie",Sci-Fi,G,84,5,4.99,9.99,"Minnie Kilmer"
204,"Dalmations Sweden",Drama,PG,106,4,0.99,25.99,"Joe Swank"
204,"Dalmations Sweden",Drama,PG,106,4,0.99,25.99,"Kevin Bloom"
204,"Dalmations Sweden",Drama,PG,106,4,0.99,25.99,"Val Bolger"
204,"Dalmations Sweden",Drama,PG,106,4,0.99,25.99,"Groucho Dunst"
204,"Dalmations Sweden",Drama,PG,106,4,0.99,25.99,"Albert Nolte"
204,"Dalmations Sweden",Drama,PG,106,4,0.99,25.99,"Al Garland"
205,"Dances None",Action,NC-17,58,3,0.99,22.99,"Matthew Johansson"
205,"Dances None",Action,NC-17,58,3,0.99,22.99,"Zero Cage"
205,"Dances None",Action,NC-17,58,3,0.99,22.99,"Rip Winslet"
205,"Dances None",Action,NC-17,58,3,0.99,22.99,"Mae Hoffman"
205,"Dances None",Action,NC-17,58,3,0.99,22.99,"Walter Torn"
206,"Dancing Fever",Documentary,G,144,6,0.99,25.99,"Kenneth Torn"
206,"Dancing Fever",Documentary,G,144,6,0.99,25.99,"Matthew Leigh"
206,"Dancing Fever",Documentary,G,144,6,0.99,25.99,"Jane Jackman"
206,"Dancing Fever",Documentary,G,144,6,0.99,25.99,"Jayne Nolte"
206,"Dancing Fever",Documentary,G,144,6,0.99,25.99,"Laura Brody"
206,"Dancing Fever",Documentary,G,144,6,0.99,25.99,"Rock Dukakis"
207,"Dangerous Uptown",Foreign,PG,121,7,4.99,26.99,"Anne Cronyn"
207,"Dangerous Uptown",Foreign,PG,121,7,4.99,26.99,"Mary Tandy"
207,"Dangerous Uptown",Foreign,PG,121,7,4.99,26.99,"Ralph Cruz"
207,"Dangerous Uptown",Foreign,PG,121,7,4.99,26.99,"Spencer Peck"
207,"Dangerous Uptown",Foreign,PG,121,7,4.99,26.99,"Kirsten Akroyd"
207,"Dangerous Uptown",Foreign,PG,121,7,4.99,26.99,"Daryl Wahlberg"
207,"Dangerous Uptown",Foreign,PG,121,7,4.99,26.99,"Cate Harris"
207,"Dangerous Uptown",Foreign,PG,121,7,4.99,26.99,"Albert Johansson"
208,"Dares Pluto",Animation,PG-13,89,7,2.99,16.99,"Karl Berry"
208,"Dares Pluto",Animation,PG-13,89,7,2.99,16.99,"Bob Fawcett"
208,"Dares Pluto",Animation,PG-13,89,7,2.99,16.99,"Cameron Wray"
208,"Dares Pluto",Animation,PG-13,89,7,2.99,16.99,"Warren Nolte"
208,"Dares Pluto",Animation,PG-13,89,7,2.99,16.99,"Penelope Monroe"
208,"Dares Pluto",Animation,PG-13,89,7,2.99,16.99,"Greta Keitel"
208,"Dares Pluto",Animation,PG-13,89,7,2.99,16.99,"Meryl Gibson"
208,"Dares Pluto",Animation,PG-13,89,7,2.99,16.99,"Laura Brody"
208,"Dares Pluto",Animation,PG-13,89,7,2.99,16.99,"Will Wilson"
208,"Dares Pluto",Animation,PG-13,89,7,2.99,16.99,"Julia Zellweger"
209,"Darkness War",Drama,NC-17,99,6,2.99,24.99,"Gene Willis"
209,"Darkness War",Drama,NC-17,99,6,2.99,24.99,"Gina Degeneres"
210,"Darko Dorado",Action,NC-17,130,3,4.99,13.99,"Dustin Tautou"
210,"Darko Dorado",Action,NC-17,130,3,4.99,13.99,"Morgan Mcdormand"
210,"Darko Dorado",Action,NC-17,130,3,4.99,13.99,"Richard Penn"
210,"Darko Dorado",Action,NC-17,130,3,4.99,13.99,"Greta Malden"
211,"Darling Breaking",Games,PG-13,165,7,4.99,20.99,"Frances Day-lewis"
211,"Darling Breaking",Games,PG-13,165,7,4.99,20.99,"Jayne Neeson"
212,"Darn Forrester",Action,G,185,7,4.99,14.99,"Bob Fawcett"
212,"Darn Forrester",Action,G,185,7,4.99,14.99,"Sandra Kilmer"
212,"Darn Forrester",Action,G,185,7,4.99,14.99,"Jodie Degeneres"
212,"Darn Forrester",Action,G,185,7,4.99,14.99,"Ralph Cruz"
212,"Darn Forrester",Action,G,185,7,4.99,14.99,"Charlize Dench"
212,"Darn Forrester",Action,G,185,7,4.99,14.99,"Sean Guiness"
212,"Darn Forrester",Action,G,185,7,4.99,14.99,"Chris Bridges"
212,"Darn Forrester",Action,G,185,7,4.99,14.99,"Cate Mcqueen"
212,"Darn Forrester",Action,G,185,7,4.99,14.99,"Mena Hopper"
213,"Date Speed",Family,R,104,4,0.99,19.99,"Karl Berry"
213,"Date Speed",Family,R,104,4,0.99,19.99,"Kevin Bloom"
213,"Date Speed",Family,R,104,4,0.99,19.99,"Jude Cruise"
213,"Date Speed",Family,R,104,4,0.99,19.99,"Rip Winslet"
214,"Daughter Madigan",Children,PG-13,59,3,4.99,13.99,"Milla Peck"
214,"Daughter Madigan",Children,PG-13,59,3,4.99,13.99,"Ed Mansfield"
214,"Daughter Madigan",Children,PG-13,59,3,4.99,13.99,"Lucille Dee"
214,"Daughter Madigan",Children,PG-13,59,3,4.99,13.99,"John Suvari"
215,"Dawn Pond",Games,PG,57,4,4.99,27.99,"Rip Winslet"
215,"Dawn Pond",Games,PG,57,4,4.99,27.99,"Scarlett Damon"
215,"Dawn Pond",Games,PG,57,4,4.99,27.99,"Matthew Leigh"
215,"Dawn Pond",Games,PG,57,4,4.99,27.99,"Vivien Basinger"
215,"Dawn Pond",Games,PG,57,4,4.99,27.99,"Groucho Williams"
215,"Dawn Pond",Games,PG,57,4,4.99,27.99,"Meryl Allen"
216,"Day Unfaithful",New,G,113,3,4.99,16.99,"Karl Berry"
216,"Day Unfaithful",New,G,113,3,4.99,16.99,"Minnie Zellweger"
216,"Day Unfaithful",New,G,113,3,4.99,16.99,"Greg Chaplin"
216,"Day Unfaithful",New,G,113,3,4.99,16.99,"Angela Witherspoon"
216,"Day Unfaithful",New,G,113,3,4.99,16.99,"Julia Fawcett"
217,"Dazed Punk",Games,G,120,6,4.99,20.99,"Grace Mostel"
217,"Dazed Punk",Games,G,120,6,4.99,20.99,"Bob Fawcett"
217,"Dazed Punk",Games,G,120,6,4.99,20.99,"Ben Willis"
217,"Dazed Punk",Games,G,120,6,4.99,20.99,"Geoffrey Heston"
217,"Dazed Punk",Games,G,120,6,4.99,20.99,"Ben Harris"
217,"Dazed Punk",Games,G,120,6,4.99,20.99,"Greta Malden"
218,"Deceiver Betrayed",Drama,NC-17,122,7,0.99,22.99,"Grace Mostel"
218,"Deceiver Betrayed",Drama,NC-17,122,7,0.99,22.99,"Fred Costner"
218,"Deceiver Betrayed",Drama,NC-17,122,7,0.99,22.99,"Morgan Hopkins"
218,"Deceiver Betrayed",Drama,NC-17,122,7,0.99,22.99,"Albert Johansson"
219,"Deep Crusade",Documentary,PG-13,51,6,4.99,20.99,"Tim Hackman"
219,"Deep Crusade",Documentary,PG-13,51,6,4.99,20.99,"Reese Kilmer"
219,"Deep Crusade",Documentary,PG-13,51,6,4.99,20.99,"Scarlett Damon"
219,"Deep Crusade",Documentary,PG-13,51,6,4.99,20.99,"Warren Nolte"
219,"Deep Crusade",Documentary,PG-13,51,6,4.99,20.99,"Gene Hopkins"
219,"Deep Crusade",Documentary,PG-13,51,6,4.99,20.99,"Olympia Pfeiffer"
219,"Deep Crusade",Documentary,PG-13,51,6,4.99,20.99,"Gregory Gooding"
220,"Deer Virginian",Music,NC-17,106,7,2.99,13.99,"Gina Degeneres"
220,"Deer Virginian",Music,NC-17,106,7,2.99,13.99,"Liza Bergman"
220,"Deer Virginian",Music,NC-17,106,7,2.99,13.99,"Ian Tandy"
221,"Deliverance Mulholland",Documentary,R,100,4,0.99,9.99,"Fred Costner"
221,"Deliverance Mulholland",Documentary,R,100,4,0.99,9.99,"Matthew Leigh"
221,"Deliverance Mulholland",Documentary,R,100,4,0.99,9.99,"Humphrey Garland"
222,"Desert Poseidon",Horror,R,64,4,4.99,27.99,"Goldie Brody"
222,"Desert Poseidon",Horror,R,64,4,4.99,27.99,"Henry Berry"
222,"Desert Poseidon",Horror,R,64,4,4.99,27.99,"Burt Posey"
222,"Desert Poseidon",Horror,R,64,4,4.99,27.99,"Liza Bergman"
222,"Desert Poseidon",Horror,R,64,4,4.99,27.99,"Renee Ball"
223,"Desire Alien",Animation,NC-17,76,7,2.99,24.99,"Tom Mckellen"
223,"Desire Alien",Animation,NC-17,76,7,2.99,24.99,"Johnny Cage"
223,"Desire Alien",Animation,NC-17,76,7,2.99,24.99,"Angelina Astaire"
223,"Desire Alien",Animation,NC-17,76,7,2.99,24.99,"Julianne Dench"
223,"Desire Alien",Animation,NC-17,76,7,2.99,24.99,"Cate Harris"
223,"Desire Alien",Animation,NC-17,76,7,2.99,24.99,"Laura Brody"
223,"Desire Alien",Animation,NC-17,76,7,2.99,24.99,"Rock Dukakis"
224,"Desperate Trainspotting",Travel,G,81,7,4.99,29.99,"Cary Mcconaughey"
224,"Desperate Trainspotting",Travel,G,81,7,4.99,29.99,"Renee Tracy"
224,"Desperate Trainspotting",Travel,G,81,7,4.99,29.99,"Morgan Williams"
224,"Desperate Trainspotting",Travel,G,81,7,4.99,29.99,"Renee Ball"
225,"Destination Jerk",Drama,PG-13,76,3,0.99,19.99,"Grace Mostel"
225,"Destination Jerk",Drama,PG-13,76,3,0.99,19.99,"Rip Crawford"
225,"Destination Jerk",Drama,PG-13,76,3,0.99,19.99,"Cameron Wray"
226,"Destiny Saturday",New,G,56,4,4.99,20.99,"Nick Wahlberg"
226,"Destiny Saturday",New,G,56,4,4.99,20.99,"Sandra Kilmer"
226,"Destiny Saturday",New,G,56,4,4.99,20.99,"Kevin Bloom"
226,"Destiny Saturday",New,G,56,4,4.99,20.99,"Alec Wayne"
226,"Destiny Saturday",New,G,56,4,4.99,20.99,"Dan Harris"
226,"Destiny Saturday",New,G,56,4,4.99,20.99,"Mary Tandy"
226,"Destiny Saturday",New,G,56,4,4.99,20.99,"Emily Dee"
227,"Details Packer",Games,R,88,4,4.99,17.99,"Michelle Mcconaughey"
227,"Details Packer",Games,R,88,4,4.99,17.99,"Salma Nolte"
228,"Detective Vision",Classics,PG-13,143,4,0.99,16.99,"Kenneth Torn"
228,"Detective Vision",Classics,PG-13,143,4,0.99,16.99,"Angela Witherspoon"
228,"Detective Vision",Classics,PG-13,143,4,0.99,16.99,"Julia Zellweger"
229,"Devil Desire",Action,R,87,6,4.99,12.99,"Mary Tandy"
229,"Devil Desire",Action,R,87,6,4.99,12.99,"Kirsten Akroyd"
229,"Devil Desire",Action,R,87,6,4.99,12.99,"Groucho Dunst"
229,"Devil Desire",Action,R,87,6,4.99,12.99,"Ed Mansfield"
229,"Devil Desire",Action,R,87,6,4.99,12.99,"Ewan Gooding"
230,"Diary Panic",Drama,G,107,7,2.99,20.99,"Jodie Degeneres"
230,"Diary Panic",Drama,G,107,7,2.99,20.99,"Mary Tandy"
230,"Diary Panic",Drama,G,107,7,2.99,20.99,"Mae Hoffman"
230,"Diary Panic",Drama,G,107,7,2.99,20.99,"Daryl Crawford"
231,"Dinosaur Secretary",Family,R,63,7,2.99,27.99,"Lucille Tracy"
231,"Dinosaur Secretary",Family,R,63,7,2.99,27.99,"Burt Dukakis"
231,"Dinosaur Secretary",Family,R,63,7,2.99,27.99,"Jayne Neeson"
231,"Dinosaur Secretary",Family,R,63,7,2.99,27.99,"Russell Bacall"
231,"Dinosaur Secretary",Family,R,63,7,2.99,27.99,"Penelope Monroe"
231,"Dinosaur Secretary",Family,R,63,7,2.99,27.99,"Minnie Kilmer"
232,"Dirty Ace",Games,NC-17,147,7,2.99,29.99,"Vivien Bergen"
232,"Dirty Ace",Games,NC-17,147,7,2.99,29.99,"Scarlett Damon"
232,"Dirty Ace",Games,NC-17,147,7,2.99,29.99,"River Dean"
232,"Dirty Ace",Games,NC-17,147,7,2.99,29.99,"Geoffrey Heston"
232,"Dirty Ace",Games,NC-17,147,7,2.99,29.99,"Meryl Allen"
233,"Disciple Mother",Travel,PG,141,3,0.99,17.99,"Johnny Cage"
233,"Disciple Mother",Travel,PG,141,3,0.99,17.99,"Julia Barrymore"
233,"Disciple Mother",Travel,PG,141,3,0.99,17.99,"Adam Grant"
233,"Disciple Mother",Travel,PG,141,3,0.99,17.99,"Penelope Cronyn"
233,"Disciple Mother",Travel,PG,141,3,0.99,17.99,"Ewan Gooding"
233,"Disciple Mother",Travel,PG,141,3,0.99,17.99,"Jayne Nolte"
233,"Disciple Mother",Travel,PG,141,3,0.99,17.99,"Matthew Carrey"
234,"Disturbing Scarface",Sci-Fi,R,94,6,2.99,27.99,"Angelina Astaire"
234,"Disturbing Scarface",Sci-Fi,R,94,6,2.99,27.99,"Kenneth Pesci"
234,"Disturbing Scarface",Sci-Fi,R,94,6,2.99,27.99,"Julianne Dench"
234,"Disturbing Scarface",Sci-Fi,R,94,6,2.99,27.99,"Audrey Bailey"
235,"Divide Monster",Sci-Fi,PG-13,68,6,2.99,13.99,"Sandra Kilmer"
235,"Divide Monster",Sci-Fi,PG-13,68,6,2.99,13.99,"Christian Akroyd"
235,"Divide Monster",Sci-Fi,PG-13,68,6,2.99,13.99,"Henry Berry"
235,"Divide Monster",Sci-Fi,PG-13,68,6,2.99,13.99,"Christian Neeson"
235,"Divide Monster",Sci-Fi,PG-13,68,6,2.99,13.99,"Alan Dreyfuss"
235,"Divide Monster",Sci-Fi,PG-13,68,6,2.99,13.99,"Gene Mckellen"
236,"Divine Resurrection",Games,R,100,4,2.99,19.99,"Christian Gable"
236,"Divine Resurrection",Games,R,100,4,2.99,19.99,"Cuba Olivier"
236,"Divine Resurrection",Games,R,100,4,2.99,19.99,"Helen Voight"
236,"Divine Resurrection",Games,R,100,4,2.99,19.99,"Dan Harris"
236,"Divine Resurrection",Games,R,100,4,2.99,19.99,"Kenneth Paltrow"
237,"Divorce Shining",Sports,G,47,3,2.99,21.99,"Christian Neeson"
237,"Divorce Shining",Sports,G,47,3,2.99,21.99,"Sean Williams"
237,"Divorce Shining",Sports,G,47,3,2.99,21.99,"Morgan Mcdormand"
237,"Divorce Shining",Sports,G,47,3,2.99,21.99,"Will Wilson"
237,"Divorce Shining",Sports,G,47,3,2.99,21.99,"Gene Mckellen"
237,"Divorce Shining",Sports,G,47,3,2.99,21.99,"Julia Zellweger"
238,"Doctor Grail",Children,G,57,4,2.99,29.99,"James Pitt"
238,"Doctor Grail",Children,G,57,4,2.99,29.99,"Penelope Monroe"
238,"Doctor Grail",Children,G,57,4,2.99,29.99,"Salma Nolte"
238,"Doctor Grail",Children,G,57,4,2.99,29.99,"Albert Nolte"
238,"Doctor Grail",Children,G,57,4,2.99,29.99,"Cate Mcqueen"
238,"Doctor Grail",Children,G,57,4,2.99,29.99,"Jon Chase"
239,"Dogma Family",Animation,G,122,5,4.99,16.99,"Kirk Jovovich"
239,"Dogma Family",Animation,G,122,5,4.99,16.99,"Henry Berry"
239,"Dogma Family",Animation,G,122,5,4.99,16.99,"Groucho Sinatra"
239,"Dogma Family",Animation,G,122,5,4.99,16.99,"Sidney Crowe"
239,"Dogma Family",Animation,G,122,5,4.99,16.99,"Gina Degeneres"
239,"Dogma Family",Animation,G,122,5,4.99,16.99,"River Dean"
239,"Dogma Family",Animation,G,122,5,4.99,16.99,"Christopher West"
240,"Dolls Rage",Sci-Fi,PG-13,120,7,2.99,10.99,"Cary Mcconaughey"
241,"Donnie Alley",Animation,NC-17,125,4,0.99,20.99,"Vivien Bergen"
241,"Donnie Alley",Animation,NC-17,125,4,0.99,20.99,"Rip Crawford"
241,"Donnie Alley",Animation,NC-17,125,4,0.99,20.99,"Tom Mckellen"
241,"Donnie Alley",Animation,NC-17,125,4,0.99,20.99,"Dustin Tautou"
241,"Donnie Alley",Animation,NC-17,125,4,0.99,20.99,"Groucho Dunst"
241,"Donnie Alley",Animation,NC-17,125,4,0.99,20.99,"Vivien Basinger"
241,"Donnie Alley",Animation,NC-17,125,4,0.99,20.99,"Will Wilson"
242,"Doom Dancing",Comedy,R,68,4,0.99,13.99,"Cameron Streep"
242,"Doom Dancing",Comedy,R,68,4,0.99,13.99,"Nick Stallone"
242,"Doom Dancing",Comedy,R,68,4,0.99,13.99,"Christian Akroyd"
242,"Doom Dancing",Comedy,R,68,4,0.99,13.99,"Jessica Bailey"
242,"Doom Dancing",Comedy,R,68,4,0.99,13.99,"Mae Hoffman"
242,"Doom Dancing",Comedy,R,68,4,0.99,13.99,"Woody Jolie"
242,"Doom Dancing",Comedy,R,68,4,0.99,13.99,"Warren Nolte"
242,"Doom Dancing",Comedy,R,68,4,0.99,13.99,"Chris Depp"
243,"Doors President",Animation,NC-17,49,3,4.99,22.99,"Karl Berry"
243,"Doors President",Animation,NC-17,49,3,4.99,22.99,"Lucille Tracy"
243,"Doors President",Animation,NC-17,49,3,4.99,22.99,"Natalie Hopkins"
243,"Doors President",Animation,NC-17,49,3,4.99,22.99,"Christian Akroyd"
243,"Doors President",Animation,NC-17,49,3,4.99,22.99,"Sylvester Dern"
243,"Doors President",Animation,NC-17,49,3,4.99,22.99,"Gene Hopkins"
243,"Doors President",Animation,NC-17,49,3,4.99,22.99,"Ed Mansfield"
243,"Doors President",Animation,NC-17,49,3,4.99,22.99,"Kim Allen"
243,"Doors President",Animation,NC-17,49,3,4.99,22.99,"Reese West"
244,"Dorado Notting",Music,NC-17,139,5,4.99,26.99,"Audrey Olivier"
244,"Dorado Notting",Music,NC-17,139,5,4.99,26.99,"Jessica Bailey"
244,"Dorado Notting",Music,NC-17,139,5,4.99,26.99,"Gene Willis"
244,"Dorado Notting",Music,NC-17,139,5,4.99,26.99,"Fay Wood"
245,"Double Wrath",Animation,R,177,4,0.99,28.99,"Kevin Bloom"
245,"Double Wrath",Animation,R,177,4,0.99,28.99,"Burt Dukakis"
245,"Double Wrath",Animation,R,177,4,0.99,28.99,"Frances Day-lewis"
245,"Double Wrath",Animation,R,177,4,0.99,28.99,"Gary Penn"
245,"Double Wrath",Animation,R,177,4,0.99,28.99,"Cary Mcconaughey"
245,"Double Wrath",Animation,R,177,4,0.99,28.99,"Daryl Wahlberg"
245,"Double Wrath",Animation,R,177,4,0.99,28.99,"Harrison Bale"
245,"Double Wrath",Animation,R,177,4,0.99,28.99,"Julianne Dench"
246,"Doubtfire Labyrinth",Foreign,R,154,5,4.99,16.99,"Harrison Bale"
246,"Doubtfire Labyrinth",Foreign,R,154,5,4.99,16.99,"Renee Tracy"
246,"Doubtfire Labyrinth",Foreign,R,154,5,4.99,16.99,"Julianne Dench"
246,"Doubtfire Labyrinth",Foreign,R,154,5,4.99,16.99,"Scarlett Bening"
246,"Doubtfire Labyrinth",Foreign,R,154,5,4.99,16.99,"Kenneth Hoffman"
247,"Downhill Enough",Comedy,G,47,3,0.99,19.99,"Woody Jolie"
247,"Downhill Enough",Comedy,G,47,3,0.99,19.99,"Ben Willis"
247,"Downhill Enough",Comedy,G,47,3,0.99,19.99,"Daryl Crawford"
247,"Downhill Enough",Comedy,G,47,3,0.99,19.99,"Harvey Hope"
248,"Dozen Lion",Documentary,NC-17,177,6,4.99,20.99,"Natalie Hopkins"
248,"Dozen Lion",Documentary,NC-17,177,6,4.99,20.99,"Cameron Wray"
248,"Dozen Lion",Documentary,NC-17,177,6,4.99,20.99,"Jada Ryder"
248,"Dozen Lion",Documentary,NC-17,177,6,4.99,20.99,"Ben Harris"
248,"Dozen Lion",Documentary,NC-17,177,6,4.99,20.99,"Laura Brody"
248,"Dozen Lion",Documentary,NC-17,177,6,4.99,20.99,"Kenneth Hoffman"
249,"Dracula Crystal",Classics,G,176,7,0.99,26.99,"Nick Wahlberg"
249,"Dracula Crystal",Classics,G,176,7,0.99,26.99,"Jodie Degeneres"
249,"Dracula Crystal",Classics,G,176,7,0.99,26.99,"Carmen Hunt"
249,"Dracula Crystal",Classics,G,176,7,0.99,26.99,"Cameron Wray"
249,"Dracula Crystal",Classics,G,176,7,0.99,26.99,"Michelle Mcconaughey"
249,"Dracula Crystal",Classics,G,176,7,0.99,26.99,"Sean Williams"
249,"Dracula Crystal",Classics,G,176,7,0.99,26.99,"Ben Willis"
249,"Dracula Crystal",Classics,G,176,7,0.99,26.99,"Greg Chaplin"
249,"Dracula Crystal",Classics,G,176,7,0.99,26.99,"Morgan Hopkins"
249,"Dracula Crystal",Classics,G,176,7,0.99,26.99,"Daryl Crawford"
249,"Dracula Crystal",Classics,G,176,7,0.99,26.99,"Morgan Williams"
249,"Dracula Crystal",Classics,G,176,7,0.99,26.99,"Ian Tandy"
249,"Dracula Crystal",Classics,G,176,7,0.99,26.99,"Reese West"
250,"Dragon Squad",Action,NC-17,170,4,0.99,26.99,"Anne Cronyn"
250,"Dragon Squad",Action,NC-17,170,4,0.99,26.99,"Spencer Peck"
250,"Dragon Squad",Action,NC-17,170,4,0.99,26.99,"Jim Mostel"
250,"Dragon Squad",Action,NC-17,170,4,0.99,26.99,"Spencer Depp"
250,"Dragon Squad",Action,NC-17,170,4,0.99,26.99,"Susan Davis"
250,"Dragon Squad",Action,NC-17,170,4,0.99,26.99,"Albert Nolte"
250,"Dragon Squad",Action,NC-17,170,4,0.99,26.99,"Gene Hopkins"
250,"Dragon Squad",Action,NC-17,170,4,0.99,26.99,"Ed Guiness"
251,"Dragonfly Strangers",New,NC-17,133,6,4.99,19.99,"Christian Gable"
251,"Dragonfly Strangers",New,NC-17,133,6,4.99,19.99,"Angelina Astaire"
251,"Dragonfly Strangers",New,NC-17,133,6,4.99,19.99,"Fay Winslet"
252,"Dream Pickup",Action,PG,135,6,2.99,18.99,"Milla Peck"
252,"Dream Pickup",Action,PG,135,6,2.99,18.99,"Jodie Degeneres"
252,"Dream Pickup",Action,PG,135,6,2.99,18.99,"Humphrey Willis"
252,"Dream Pickup",Action,PG,135,6,2.99,18.99,"Jon Chase"
253,"Drifter Commandments",Action,PG-13,61,5,4.99,18.99,"Vivien Bergen"
253,"Drifter Commandments",Action,PG-13,61,5,4.99,18.99,"Kirsten Paltrow"
253,"Drifter Commandments",Action,PG-13,61,5,4.99,18.99,"Val Bolger"
253,"Drifter Commandments",Action,PG-13,61,5,4.99,18.99,"Henry Berry"
253,"Drifter Commandments",Action,PG-13,61,5,4.99,18.99,"Spencer Peck"
253,"Drifter Commandments",Action,PG-13,61,5,4.99,18.99,"Al Garland"
253,"Drifter Commandments",Action,PG-13,61,5,4.99,18.99,"Audrey Bailey"
254,"Driver Annie",Sports,PG-13,159,4,2.99,11.99,"Uma Wood"
254,"Driver Annie",Sports,PG-13,159,4,2.99,11.99,"Sandra Kilmer"
254,"Driver Annie",Sports,PG-13,159,4,2.99,11.99,"Parker Goldberg"
254,"Driver Annie",Sports,PG-13,159,4,2.99,11.99,"Christian Akroyd"
254,"Driver Annie",Sports,PG-13,159,4,2.99,11.99,"Charlize Dench"
254,"Driver Annie",Sports,PG-13,159,4,2.99,11.99,"Morgan Mcdormand"
254,"Driver Annie",Sports,PG-13,159,4,2.99,11.99,"Morgan Williams"
254,"Driver Annie",Sports,PG-13,159,4,2.99,11.99,"Fay Winslet"
255,"Driving Polish",Music,NC-17,175,6,4.99,21.99,"Matthew Johansson"
255,"Driving Polish",Music,NC-17,175,6,4.99,21.99,"Vivien Bergen"
255,"Driving Polish",Music,NC-17,175,6,4.99,21.99,"Rip Winslet"
255,"Driving Polish",Music,NC-17,175,6,4.99,21.99,"Susan Davis"
255,"Driving Polish",Music,NC-17,175,6,4.99,21.99,"Penelope Monroe"
255,"Driving Polish",Music,NC-17,175,6,4.99,21.99,"Nick Degeneres"
255,"Driving Polish",Music,NC-17,175,6,4.99,21.99,"Will Wilson"
256,"Drop Waterfront",Sports,R,178,6,4.99,20.99,"Bette Nicholson"
256,"Drop Waterfront",Sports,R,178,6,4.99,20.99,"Cameron Streep"
256,"Drop Waterfront",Sports,R,178,6,4.99,20.99,"Judy Dean"
256,"Drop Waterfront",Sports,R,178,6,4.99,20.99,"Mena Temple"
256,"Drop Waterfront",Sports,R,178,6,4.99,20.99,"Jessica Bailey"
256,"Drop Waterfront",Sports,R,178,6,4.99,20.99,"Meg Hawke"
256,"Drop Waterfront",Sports,R,178,6,4.99,20.99,"Frances Tomei"
256,"Drop Waterfront",Sports,R,178,6,4.99,20.99,"Ed Mansfield"
258,"Drums Dynamite",Horror,PG,96,6,0.99,11.99,"Vivien Bergen"
258,"Drums Dynamite",Horror,PG,96,6,0.99,11.99,"Jude Cruise"
258,"Drums Dynamite",Horror,PG,96,6,0.99,11.99,"Morgan Hopkins"
258,"Drums Dynamite",Horror,PG,96,6,0.99,11.99,"Lucille Dee"
258,"Drums Dynamite",Horror,PG,96,6,0.99,11.99,"Whoopi Hurt"
258,"Drums Dynamite",Horror,PG,96,6,0.99,11.99,"Jeff Silverstone"
258,"Drums Dynamite",Horror,PG,96,6,0.99,11.99,"Reese West"
259,"Duck Racer",Animation,NC-17,116,4,2.99,15.99,"Woody Hoffman"
259,"Duck Racer",Animation,NC-17,116,4,2.99,15.99,"Penelope Cronyn"
260,"Dude Blindness",Sports,G,132,3,4.99,9.99,"Sandra Peck"
260,"Dude Blindness",Sports,G,132,3,4.99,9.99,"Val Bolger"
260,"Dude Blindness",Sports,G,132,3,4.99,9.99,"Groucho Sinatra"
260,"Dude Blindness",Sports,G,132,3,4.99,9.99,"Ralph Cruz"
260,"Dude Blindness",Sports,G,132,3,4.99,9.99,"Scarlett Damon"
260,"Dude Blindness",Sports,G,132,3,4.99,9.99,"Scarlett Bening"
260,"Dude Blindness",Sports,G,132,3,4.99,9.99,"Angela Witherspoon"
261,"Duffel Apocalypse",Documentary,G,171,5,0.99,13.99,"Cary Mcconaughey"
261,"Duffel Apocalypse",Documentary,G,171,5,0.99,13.99,"Groucho Sinatra"
261,"Duffel Apocalypse",Documentary,G,171,5,0.99,13.99,"Ewan Gooding"
